ALJARAFE_O3_AT_IN,ALJARAFE_PM10_AT_IN,ALJARAFE_NO2_AT_IN,ALJARAFE_TMP_Media_AT_IN,ALJARAFE_VV_AT_IN
37.7148,9.1875,6.36727,19.4555,2.91272
31.0288,60.4292,20.666,17.6158,4.96595
58.8726,45.9651,24.2892,7.31626,10.3836
76.6703,88.2912,23.7264,26.3874,11.9793
53.9008,32.575,7.97109,14.1936,-3.87792
37.4669,81.4642,35.5855,14.7486,5.25088
62.4464,19.7654,34.3764,18.9826,5.00295
88.0195,10.5855,5.16361,16.2367,12.3753
65.4608,45.3132,11.9315,22.7834,2.09575
43.3087,25.5339,41.6097,21.5644,7.45906
38.3678,10.9482,9.45409,36.2552,8.23552
49.6849,33.6171,11.3434,36.1312,4.01316
61.1915,44.6179,11.7981,8.50433,12.3134
112.943,12.8536,9.61729,16.4068,16.9341
101.198,38.1149,49.0005,24.2068,18.1634
87.2681,54.9632,12.9209,23.7168,9.16813
89.6396,20.7499,12.971,25.1919,11.1371
66.5939,27.1105,16.2788,23.5595,1.34506
-0.546456,17.6049,12.2344,15.0919,0.692455
16.3073,78.0515,28.1819,13.066,1.20732
38.2933,34.846,39.1785,13.5866,3.33976
90.9365,19.4042,19.3774,28.2672,26.2927
32.0766,21.6181,37.6473,13.4134,6.81622
68.9961,60.5265,19.7616,13.3107,4.04787
48.9726,54.4998,8.92551,13.8187,9.93746
60.8172,50.0197,9.72854,16.9412,19.0705
96.57,21.1675,18.4397,16.9882,7.07427
94.9556,5.20999,0.491764,11.4445,2.33642
167.593,16.0267,1.56104,31.2998,16.0414
14.8823,38.7964,55.5198,18.8583,4.73034
97.9512,7.44915,2.87062,25.7999,7.62483
51.8503,60.6799,8.6671,16.9222,7.11912
116.267,34.9545,1.12504,33.2386,5.86784
45.9902,38.3543,44.4148,21.401,0.802897
32.1322,25.2733,15.2052,20.7198,6.97417
100.578,46.7317,2.74377,35.7029,23.889
76.1335,43.5742,8.11988,20.8919,12.5439
30.989,24.048,58.8588,21.2318,10.379
85.3458,23.6416,5.62669,16.5495,-2.44709
49.9349,27.7829,29.6815,17.6992,7.3051
68.6469,17.1728,15.6438,16.1298,5.27661
120.682,55.4674,2.58186,32.7113,8.71072
16.8023,116.677,60.2955,14.2906,4.53031
81.815,13.52,13.648,14.1162,14.6519
53.0762,60.1678,42.7128,14.7012,15.0174
48.3023,16.5384,10.5309,21.6411,6.97615
40.7268,11.6421,18.812,21.7806,9.17104
58.6284,33.96,15.5868,32.7142,2.91324
19.8584,9.66461,16.6524,7.00279,2.34171
20.9038,49.9603,35.6706,15.0106,0.34781
39.9228,33.5197,14.8563,15.648,13.0572
77.421,113.849,17.3812,28.3779,12.474
55.3072,117.548,34.0793,26.1304,9.92848
24.0274,66.7752,64.2844,26.1702,11.1561
40.2453,10.775,8.58486,21.5781,6.48792
99.8895,34.5809,-2.05727,35.3981,9.17365
54.2844,9.66463,6.25927,12.7431,0.892949
66.6232,111.455,11.1377,40.1188,27.8646
42.9032,44.2492,27.5571,19.2017,20.0343
36.2348,21.8602,9.18441,22.3309,5.57528
28.0207,77.9718,56.06,22.5028,8.44256
87.812,32.8668,33.8153,20.7136,6.22253
29.1287,89.4284,36.4249,21.3519,5.013
79.4762,36.3866,7.92404,29.6814,18.3126
44.81,15.1817,14.8881,5.00187,2.08872
39.8814,37.2796,34.0627,15.7583,10.9125
61.3432,45.3269,6.56941,16.9073,3.64745
67.8935,17.0279,19.4286,17.0083,6.39427
61.562,35.8103,16.9437,16.1796,3.59783
26.4666,15.0542,30.0773,13.5697,5.75071
56.2855,26.1224,19.0034,14.6195,11.1767
54.4305,63.9362,22.4142,26.3485,4.30376
19.1608,12.3318,39.2366,9.67388,10.7074
48.253,29.8706,62.2043,15.2635,5.58755
31.7757,43.5471,47.6453,21.7415,7.81737
97.3128,45.3523,5.78765,31.218,3.48738
55.5018,86.3148,23.1601,14.475,23.9405
63.5875,25.5864,9.89344,11.7153,6.94288
105.931,8.72076,15.8387,29.4102,11.333
12.1117,68.1015,17.11,8.75369,9.85084
53.103,15.1657,13.1599,23.7218,4.77501
84.8294,11.7726,1.37233,19.0297,6.7625
39.2476,13.6821,6.55485,19.2334,12.4156
103.706,14.3937,4.80237,37.1572,12.7718
69.6054,118.901,13.3813,23.7522,10.7646
126.222,19.4714,5.00687,31.5271,25.7664
94.1243,7.96767,7.72093,32.9915,4.62104
123.891,5.88435,3.60724,24.6323,3.26163
30.6515,81.153,13.4691,16.7877,-1.94229
157.93,16.936,-1.79059,40.7085,11.2801
43.9548,65.2696,16.7688,28.2369,3.8135
11.7739,47.3194,35.1699,4.60572,1.37195
81.6114,13.7188,4.07743,13.3734,9.06272
55.0329,16.4885,16.5882,28.0563,10.698
110.44,92.3964,41.5643,46.7299,18.4312
14.5465,20.4622,20.7323,2.24916,3.85419
87.3041,12.1047,17.2734,28.43,27.6134
45.2726,29.4557,26.9461,24.1929,10.4729
41.6365,10.4632,20.8817,9.17702,2.06493
44.6033,71.0842,27.5019,14.3194,14.0263
69.7116,12.0878,12.7631,10.9628,17.1864
103.731,91.3874,13.542,32.1475,-2.32816
37.7749,1.67477,24.4055,13.3288,6.12435
62.6526,44.0697,37.6183,27.6846,6.31104
58.0835,14.9217,8.94719,12.7634,-2.91408
35.7859,32.3861,18.5526,15.6133,18.9493
108.928,51.5053,11.9572,18.6267,11.8124
39.2741,23.5022,17.5398,15.5475,7.34495
43.2464,44.26,9.84596,19.0849,2.5246
80.9313,17.5278,9.07894,25.3747,26.9894
45.1985,21.9128,32.8451,5.67073,10.3873
26.3658,6.65276,45.6927,17.6464,4.13056
81.9343,3.45778,2.55321,24.4141,6.72917
108.59,10.288,8.66161,29.043,12.6228
114.03,46.6322,30.1707,34.0704,5.79373
105.492,32.9977,10.4321,26.3918,2.04208
149.365,69.7666,6.54124,29.5443,31.1616
48.6909,24.3115,30.7475,20.3853,8.61756
8.92244,86.6355,31.664,9.94424,-0.34292
94.4461,30.4447,29.068,28.5092,5.61241
88.6058,39.9461,-0.954628,23.2734,25.2249
10.2479,43.2408,44.3962,20.4498,7.72927
22.6376,6.70804,28.0242,4.62242,-1.23851
72.3463,79.73,10.2259,24.3648,6.78927
99.8245,40.9366,6.97752,15.9248,1.75905
81.3199,20.0573,6.53054,18.1999,4.02976
97.8605,21.5834,6.64028,24.4407,10.2979
3.99023,42.5096,37.8967,4.51047,12.2634
120.739,61.4011,5.0724,27.9968,-3.2217
38.0897,36.3408,14.0669,16.0922,6.03458
10.4938,16.3385,17.5534,2.4385,5.78913
99.1408,30.2388,23.5646,23.0672,36.0282
62.9539,6.25461,6.1113,20.9966,20.4376
33.6492,15.789,35.2498,14.1964,5.2775
65.4946,8.38141,5.29215,16.7698,16.8552
144.499,37.6891,1.39992,41.0256,21.743
102.337,54.69,19.7212,22.8614,9.84053
94.2285,19.709,1.11524,22.5001,9.92036
95.4189,54.6095,17.4186,30.7872,20.5437
59.3926,17.4824,7.54573,15.5276,17.4733
34.3453,8.66395,23.9519,6.68305,-2.31165
49.7874,11.2523,-0.158006,8.2424,6.14784
59.4484,5.72909,13.6542,31.5826,4.84937
66.5944,36.3092,4.2583,21.7005,10.3442
133.857,8.40838,0.417629,16.5724,11.5367
64.8522,20.9235,20.6997,18.5974,3.81904
52.3034,26.9721,27.7962,35.3567,2.32313
79.1723,22.1227,14.1204,13.305,5.19878
94.7651,8.26617,8.95625,16.0054,12.6816
32.5749,36.6295,16.054,19.4499,-0.157324
110.104,5.18443,6.72441,11.1026,3.54763
55.9773,35.2951,28.1515,14.7248,16.265
87.7321,17.5213,11.7397,14.9933,12.9462
78.8087,11.6034,10.2503,16.9428,-0.0208359
37.4784,29.8654,36.2198,13.6494,9.31766
96.0996,28.6448,5.28109,32.86,14.4853
93.1499,9.34753,-1.15465,21.6245,10.9438
36.9132,47.3029,37.9993,20.5655,18.0429
47.2367,32.3453,11.0481,26.6822,13.473
85.7712,20.0953,18.1794,27.9372,17.2917
53.4499,75.6002,11.9702,35.0763,10.1217
133.433,20.7201,-1.73719,23.1285,10.3771
54.106,19.3186,19.4164,17.8913,-3.62017
104.688,17.0422,7.80446,25.5132,2.94727
141.084,88.2323,-0.815534,37.3239,5.0963
91.7075,30.3978,7.99025,35.8222,7.88781
40.4193,29.0191,18.8533,27.6869,-1.79877
78.5372,5.91297,6.13712,15.3239,0.99686
83.7527,58.6667,19.0562,23.2102,7.31454
70.002,87.3632,7.71185,15.6874,6.61363
90.0236,39.0773,0.893676,23.6865,2.6758
105.067,6.88612,9.66034,23.398,5.14513
52.2457,23.2379,20.1426,25.7995,2.49689
87.6788,47.5018,11.2946,19.4862,24.9356
26.7012,42.3664,20.4659,16.2633,24.872
30.1496,28.4132,17.4454,21.291,6.51391
55.7264,83.6248,19.3815,18.0182,5.37985
76.5565,59.8562,20.6169,30.9214,13.8622
41.5907,9.6823,23.7415,15.5055,5.95344
61.7721,16.9363,1.03712,28.3154,18.7305
119.228,6.86376,11.5411,19.1342,9.53562
61.1405,43.4691,36.5931,30.778,20.0766
49.8617,43.2514,9.62278,21.4794,14.5243
92.9405,7.766,17.3765,24.1938,49.1446
41.9031,179.734,62.3722,31.5396,6.28236
80.3175,58.3705,5.24246,21.0795,4.46883
86.5975,15.635,14.4028,15.0981,6.14481
119.27,13.599,12.6893,31.9293,39.5257
3.20385,53.9283,91.7015,9.68296,11.5896
32.3601,83.6584,37.2714,22.8898,3.73576
128.435,26.0268,-1.70804,28.5974,29.215
62.6272,84.4037,20.6908,27.1889,19.0568
47.6491,49.7652,12.0811,15.1057,13.5001
84.1484,23.9913,8.75228,14.191,3.23792
77.4897,54.6992,16.8271,23.24,9.1054
65.9937,63.9087,27.0164,11.9931,10.3671
115.676,10.9009,-1.11246,22.487,14.8891
128.622,85.8548,12.2618,38.018,6.72019
153.915,29.9668,1.58928,35.9309,13.087
92.581,12.9851,7.33496,8.92914,7.591
72.259,5.03984,17.9599,19.3201,6.73357
28.5865,128.317,66.288,27.638,16.9313
12.3459,1.64999,26.8567,10.8478,4.26219
163.69,3.47017,-0.422342,31.3276,5.87851
52.175,9.24068,3.88779,16.9967,18.1245
106.362,37.4148,3.80855,27.0396,7.60477
88.2633,76.0183,4.08375,23.8504,9.643
45.4332,38.0929,24.8137,28.0137,8.62635
109.098,22.3865,5.27753,19.5672,1.05701
37.7966,24.8998,23.9144,5.38334,0.268212
81.377,21.9598,11.0198,29.0614,-2.80527
34.1489,20.1384,18.9358,9.40966,8.5667
92.1069,25.6777,11.5888,25.6379,19.1984
39.0736,41.5439,23.2433,16.9021,-6.32373
139.398,42.9617,8.82056,18.0804,23.5373
123.457,12.7523,4.99661,18.3036,2.16869
93.5194,49.6785,-1.07057,35.6382,2.24423
56.6608,73.6025,40.4315,23.797,22.0336
76.7749,23.5716,21.8215,22.9542,12.4936
51.9708,46.554,19.1418,23.1094,1.95229
76.5176,15.3896,2.632,27.8197,8.83173
7.97599,47.1471,38.2217,13.2063,3.46051
48.7874,45.2417,20.469,30.4608,2.00245
50.4188,18.0125,10.044,18.1995,5.41037
76.4095,30.6716,9.14674,20.7373,13.9383
54.1679,23.0314,16.7548,21.7286,9.72126
44.4949,15.279,25.363,15.7044,14.3629
42.7561,66.5591,71.8782,22.9929,4.00297
19.9569,18.3478,24.8947,29.05,15.186
37.2694,27.925,70.2928,18.4189,20.1869
13.3359,12.234,31.1217,8.40586,1.3849
141.769,5.17615,3.14682,29.6705,0.608397
72.1826,72.1909,15.6347,21.8268,-1.55659
90.9463,16.4789,16.3681,28.1741,18.3622
17.3153,22.4576,33.9639,3.47518,-1.01208
7.10905,128.023,53.61,12.9015,5.41582
109.192,20.907,18.2828,25.3332,4.1021
66.1716,8.9301,-1.31719,17.1145,4.66828
98.8418,37.1331,20.1854,26.9166,18.1609
81.8749,25.0705,24.6666,26.0858,5.64448
17.9994,15.5969,50.1782,14.3823,-2.01553
107.253,27.1111,6.18916,18.9593,16.9647
123.003,18.3551,17.4182,34.7068,15.2142
85.5758,19.5063,3.8358,19.6579,15.5356
42.0885,64.3825,45.8875,18.7482,4.30921
75.4139,49.1263,5.51669,22.3433,4.97008
91.1824,69.0464,25.1206,27.6136,6.72608
83.8317,38.9305,13.0572,31.2176,2.28288
84.1866,12.7588,8.90463,26.732,20.0495
86.9578,28.5102,14.3635,16.4821,-4.27165
12.1612,32.0579,42.9036,12.7413,-1.72168
116.175,69.494,30.6741,34.3025,17.2356
33.387,6.92491,50.8111,10.582,-0.770072
27.6368,30.9433,31.4683,13.1284,0.216509
60.1228,86.4025,34.1006,25.6589,32.4281
42.0725,91.4538,15.106,24.1319,9.07347
13.6796,54.2484,61.1967,20.5844,1.68565
84.2975,22.8201,18.5508,26.1038,6.98294
92.9807,17.8792,5.6299,24.724,6.03443
97.0409,5.29973,-0.519426,13.7667,10.7112
101.212,10.0322,4.25865,17.1688,15.7413
95.0319,27.6806,9.26252,28.9245,11.4899
39.1731,36.8424,15.8465,22.8858,13.1522
31.5433,18.4891,26.6733,17.5093,-0.506487
93.2921,15.821,14.3518,12.2408,18.853
32.8456,29.8521,14.5455,17.1509,0.265351
56.5499,18.5492,7.07415,16.5294,8.66772
96.9889,12.3676,1.08285,23.7598,10.2543
60.4532,16.8976,14.9438,27.2191,4.61427
23.5227,34.8657,51.4084,14.4155,6.46268
88.5562,133.725,18.663,28.6634,29.785
35.6029,36.8428,21.6849,7.87334,10.8709
109.264,22.811,7.31279,28.1178,8.7818
68.5029,6.12603,14.145,23.4096,-3.16177
38.579,20.6665,14.3256,11.4545,13.4593
82.6852,29.7865,13.8626,27.6918,26.4479
55.7807,28.7091,14.6154,19.8409,10.4358
19.3852,11.0272,27.1776,8.10619,9.34317
60.3988,22.7663,25.0746,15.1353,10.84
78.9956,30.0404,-1.97081,19.1137,0.354465
72.9518,12.273,9.97499,17.7627,7.69645
79.5677,41.7112,28.0188,20.9118,11.3988
51.1841,50.4481,20.973,13.3232,9.86754
38.5778,17.5412,16.7956,14.8209,-0.277059
69.6647,16.4973,14.5214,14.1735,-1.07084
64.5728,62.6703,9.44126,24.2366,0.452824
32.7221,8.95706,7.34052,11.6408,6.48614
41.5767,15.8664,11.8144,17.183,11.9184
83.8498,36.6915,10.2907,22.0789,4.99053
85.6754,125.906,7.47838,31.6358,9.44946
50.9483,7.12408,3.71056,17.2332,8.28196
142.914,17.6771,-0.216488,21.6499,26.6656
84.9157,61.4863,6.26421,22.9244,9.95655
79.8708,44.3422,19.9328,17.7344,26.1222
75.7656,38.9421,6.45995,18.6697,18.0905
52.8924,115.571,23.5026,19.4818,18.6108
47.868,41.9903,12.6727,13.9965,2.54562
28.675,11.1176,62.2297,18.8309,8.21732
48.3262,57.6991,42.1592,18.9918,17.2105
77.8628,6.15244,10.0421,9.42796,7.74862
80.257,5.64211,4.39901,2.60043,0.224165
45.2133,62.1854,22.5499,16.4533,20.0969
53.8241,42.5757,16.026,16.0198,8.74546
39.9992,44.7441,38.7195,19.5514,8.66844
62.9379,14.2025,8.86994,26.3856,10.2042
13.5587,41.3362,43.7967,20.7258,3.98161
60.5452,17.4776,46.0606,27.7255,5.77569
77.7074,10.0991,11.4599,24.3729,4.85964
-1.53013,48.4322,61.0804,8.73009,-2.28868
81.3999,50.2683,5.7171,27.3128,21.586
8.246,75.2548,25.4676,18.574,12.5613
52.671,39.595,23.7039,25.2001,5.79248
67.2619,39.7486,28.3036,29.5609,4.26457
89.7043,34.544,16.0687,15.1963,13.0713
130.257,17.3707,-1.63009,25.3406,15.9536
63.2718,51.1071,29.6947,22.7203,16.2748
89.1259,9.91952,7.6737,21.2077,42.1739
62.8414,51.0666,11.9501,18.3098,12.6816
142.633,9.33968,5.29984,28.3746,13.953
52.9064,27.4264,22.235,13.0636,5.58284
55.8885,31.5508,2.85503,16.7444,18.1657
54.5525,50.6686,29.3364,14.6772,12.6739
101.053,41.0416,18.7948,22.3538,0.788958
75.1423,30.475,10.6433,14.7685,5.52845
33.9268,50.6633,25.8956,17.2203,-1.82196
67.4168,33.3935,5.91176,17.9935,3.51867
46.4197,28.8704,4.71643,25.6377,1.37543
41.4,27.65,52.7213,17.2644,16.0729
65.4612,4.65285,9.87253,21.724,0.321971
47.8443,67.123,20.1276,15.005,20.0593
112.256,20.0935,5.3264,23.0676,10.238
106.235,5.58456,10.2617,17.804,19.8695
83.2888,24.6745,10.144,23.3954,18.9855
35.113,71.8691,47.7387,14.1472,16.2291
65.2759,4.66764,19.9103,33.9729,20.9848
66.3996,34.7286,23.3998,19.6834,7.63434
62.8791,44.3883,16.9175,13.5028,9.25608
30.577,7.3956,21.281,3.82637,0.199306
35.9641,4.93274,13.1657,17.7779,8.10755
62.8835,22.5596,25.2347,22.0163,16.9845
80.2097,73.8572,44.2766,28.428,10.8935
97.9345,78.9704,20.935,36.9944,6.98175
91.355,26.1168,6.57675,26.1219,8.19994
87.4891,21.6055,-0.260482,14.7737,10.4688
81.9113,45.9518,7.02986,33.0235,14.7758
53.1513,36.8831,21.4604,24.7701,1.46905
117.143,6.13869,-2.28584,33.4094,10.098
107.212,17.3121,-1.15603,17.939,8.12669
120.821,17.2819,10.7668,26.8018,19.4642
50.1701,38.4678,18.3138,10.2534,7.84156
49.7555,27.2862,13.8798,18.4123,17.6748
92.2348,22.494,6.87922,22.8661,2.05726
50.2947,75.4379,36.5571,29.3869,12.3122
49.1456,14.5796,3.74141,23.0982,-3.44826
151.838,93.01,4.7138,34.8915,5.73789
66.8063,7.38424,8.51247,20.4959,21.2955
58.4244,15.6506,39.4016,17.0918,13.7528
6.52883,69.413,51.2724,6.64736,7.98902
140.774,23.2251,1.09571,14.9169,38.2459
40.8106,57.5246,5.5951,29.3997,5.58804
67.6364,20.4711,3.55489,28.002,9.98173
72.7125,3.62493,12.1169,24.8875,12.6296
69.3592,4.46249,13.361,9.02333,20.2081
29.1309,51.8243,45.6043,11.4365,5.41592
71.3686,41.8814,8.13697,28.2976,11.7131
96.0802,29.8412,6.6873,26.6237,2.94188
46.8533,22.9937,15.2729,14.447,-1.71014
139.836,38.3826,5.85547,33.6841,8.40322
43.9766,38.7057,0.0181021,18.0742,17.4164
56.2924,44.902,65.2773,21.5973,16.5606
42.8466,39.8464,18.0808,23.0574,4.76975
84.3696,68.1823,16.5858,21.7167,6.44721
23.6013,10.6673,21.8384,8.10752,9.49102
57.5666,40.2244,19.5145,15.8545,34.066
144.511,32.2811,7.27196,28.9554,22.0014
27.8315,1.88356,7.39803,8.83501,3.76426
76.3701,9.71093,7.36813,24.2191,9.12646
73.6201,40.7616,9.68978,24.4392,2.22763
20.8403,13.5605,38.3062,15.6745,6.33453
66.2249,23.6101,12.2232,8.54369,6.73833
86.5218,19.2601,17.6739,6.39906,0.587667
70.138,12.9713,15.2445,13.5954,18.9714
63.724,15.9859,2.40888,10.3699,3.72313
68.4714,7.70713,11.5421,21.9731,-2.29901
102.092,35.5892,10.5789,18.4542,8.09191
163.795,49.6989,-1.69164,36.7916,4.97767
24.7524,19.9844,23.1708,5.83566,2.13694
58.0088,17.8857,23.7204,14.9185,-1.91828
121.362,6.11027,1.90468,19.2114,2.84487
81.4097,9.82596,-2.50417,11.6505,1.12665
58.8515,20.8413,22.6187,16.0912,5.82912
35.867,31.255,34.8389,18.9473,7.80206
59.0547,19.5662,2.99729,15.4637,40.9599
120.201,108.548,6.81223,36.6371,11.5965
56.2881,68.0783,35.6037,30.1025,2.86704
106.286,14.8328,3.74928,25.759,18.4089
8.89706,34.5552,27.4481,2.62164,5.29642
98.1353,33.9452,4.03635,24.6743,5.98156
54.8075,5.43892,8.91623,16.9719,4.15548
65.6823,25.119,10.4944,19.078,17.2221
54.9562,20.783,7.76629,26.418,2.4686
70.9358,39.7751,14.96,28.2632,-1.94592
61.038,29.332,10.8885,24.3536,20.6896
110.004,40.1987,5.80459,36.3102,-3.01032
81.9456,7.81217,2.71045,19.4671,-0.093583
52.6784,24.0801,18.105,27.8805,11.5809
64.6157,35.6019,19.9264,28.0875,-2.06105
112.911,33.8107,15.3629,34.7463,0.101271
70.0749,48.8688,18.1059,38.3381,3.06527
17.4192,9.39516,14.5104,4.21784,13.0129
29.8366,28.5407,73.3891,20.3409,2.25432
19.5343,28.7222,31.5484,9.88646,9.09985
87.8861,68.6887,24.6375,29.0026,7.06859
46.2734,33.3415,20.2713,14.1651,17.1796
51.1823,30.382,15.3144,16.5662,5.88726
164.561,7.94692,0.042824,39.5123,2.80289
44.1484,54.4722,35.2591,21.2391,7.92082
5.04706,35.9409,29.2452,7.01474,0.891575
78.2241,20.4428,24.2163,30.3014,6.27146
66.9492,103.278,38.5295,38.2348,10.3496
106.076,36.4163,11.9027,14.8782,21.526
53.8294,165.715,15.1582,23.5085,23.6092
114.798,16.031,3.86098,22.8321,13.2513
48.8399,66.621,18.7391,29.1655,7.27136
103.808,17.4501,8.3006,36.3789,12.7677
74.8747,34.1035,9.28873,17.5815,6.71491
44.0607,52.2574,31.5449,18.8674,18.9934
130.746,30.5142,5.23508,39.7553,3.03008
24.1307,8.95591,31.5696,17.329,5.75945
62.2684,16.631,26.534,16.0597,5.61353
165.108,19.0848,-4.00425,30.075,25.6732
20.0225,19.5978,35.149,20.3541,9.70235
73.21,52.3278,25.7984,28.4963,19.3368
90.6178,44.2262,19.7838,39.446,10.7763
91.8248,112.451,38.5565,18.6284,13.7952
100.092,31.9453,17.5208,17.4608,44.5993
74.4966,26.6678,11.8716,26.5832,11.4538
114.934,17.6937,2.07719,37.7629,21.7357
47.2414,40.9784,21.8142,16.5296,13.9536
59.3436,20.4049,3.18287,30.0741,5.30422
85.5366,20.3554,10.4681,23.1175,8.1741
74.4719,9.75437,16.2382,24.2637,11.7821
87.1688,172.377,11.9894,32.8383,20.1646
53.0081,9.10859,17.0481,14.0656,3.82178
25.8604,19.7642,61.5991,14.8573,4.29409
30.5379,9.41551,22.2124,20.4971,10.975
16.2642,16.0529,64.233,15.1143,4.03195
67.6959,43.6918,4.42788,23.8873,4.74021
60.1426,68.5896,22.7137,21.503,8.60032
109.73,13.7296,0.0672907,19.0055,19.5072
36.6246,51.2008,24.6706,16.5819,-2.53447
98.6261,45.4278,16.1904,25.223,43.5564
64.2701,22.0851,5.35224,18.5603,-0.489067
108.783,7.92403,17.0797,19.1842,-3.26831
81.9602,57.4112,38.5055,37.301,11.1923
74.4775,109.243,43.5201,32.4631,14.4429
98.7308,18.2175,7.34033,12.2566,6.4014
56.5879,15.2821,2.91409,30.7169,0.362095
35.6642,7.64096,22.0402,15.3797,3.13987
75.4879,68.8529,29.073,33.7861,0.873794
53.2292,26.084,14.2901,11.681,17.2969
53.1038,20.8613,12.1203,19.0329,4.70536
57.3332,9.78593,8.02127,19.8936,-1.05313
19.4549,22.4102,27.0344,7.45766,1.6542
17.3194,35.7747,25.2157,1.15289,4.17205
57.9611,24.6542,14.3991,27.9301,1.97989
52.184,45.2799,11.9726,26.6435,5.05757
44.8836,24.3792,21.0924,11.4866,8.14177
63.3974,77.7108,9.6884,25.5101,-1.38502
77.5211,18.3582,23.0006,15.8674,12.2508
136.874,23.1814,0.137215,28.0342,28.5982
25.2375,27.2711,20.0267,5.54403,9.08114
50.966,51.7063,31.769,32.1706,13.2078
49.0603,30.8318,14.5888,27.3255,16.3021
26.3454,47.5987,25.7373,11.7878,8.84815
48.6614,96.4031,31.7195,22.6659,8.54809
34.6252,27.156,28.2512,16.0195,7.53578
96.65,41.7585,16.3565,26.1875,23.9244
52.1626,48.6347,45.2209,24.1373,13.6829
100.692,53.0422,56.8648,35.5698,14.9512
32.6399,14.8172,14.3156,16.4553,13.5392
40.8235,31.9239,16.5476,4.14596,11.5748
26.018,11.4642,38.3271,12.6923,1.26035
6.83337,59.7993,38.7953,18.0038,5.34045
13.4481,81.5572,21.677,22.4929,5.84183
32.8447,72.6012,20.5899,11.0184,12.1526
113.338,17.5931,4.17433,23.0968,11.1164
41.6113,36.6127,22.8673,27.8964,1.00385
31.2645,14.5532,34.405,14.5968,-0.576882
13.4126,30.8274,25.1589,14.5524,-0.226787
89.5411,7.67704,6.65829,18.5605,23.2574
85.6209,12.2996,5.95042,15.7034,13.1826
41.0909,51.8307,41.8057,18.475,6.19119
33.6396,11.4423,29.0016,11.7542,-0.230879
103.03,14.2707,3.87847,22.0099,15.9106
29.2611,23.065,42.1128,6.70523,11.9133
76.4197,58.2905,15.1212,29.1187,10.6749
88.542,67.9402,32.7452,30.8659,9.56352
19.8156,89.9374,57.857,24.1777,3.49998
115.792,16.2689,5.76014,29.1413,0.503064
92.5555,31.0547,5.56152,25.1473,10.228
76.5229,15.9272,10.8209,24.0152,3.96725
72.8235,37.9698,11.5948,21.1971,15.087
111.153,4.46475,0.268199,31.7903,9.82559
39.6029,61.7169,32.0003,20.5888,6.01603
10.1113,39.9336,21.2088,8.13843,1.68175
25.4447,19.9193,50.758,6.5314,-4.85413
129.21,27.1765,1.46833,42.1922,4.09864
31.217,21.1229,35.9498,13.9676,2.00692
36.8121,110.804,10.0373,16.2272,7.56026
30.0805,13.5755,22.369,15.023,0.801173
51.4263,27.8221,5.66649,18.4511,2.50642
59.9464,150.482,44.126,31.1364,12.3164
50.946,41.1343,50.4038,5.80304,4.56194
94.2612,26.6414,4.56246,19.4048,3.2433
43.8398,43.4371,53.6879,18.9319,18.5975
77.5944,49.9334,17.2131,15.2009,7.24797
76.031,15.2551,23.2095,33.8756,8.21034
118.199,16.6224,1.13988,23.5931,-5.85709
70.4997,31.5534,33.6859,34.6861,8.50143
30.4949,21.296,24.5428,15.1676,0.579229
62.5417,34.2933,11.5008,25.4345,2.80263
32.4446,68.8613,2.71232,12.929,4.05376
83.6831,65.7769,29.9901,28.7003,11.5522
39.6182,107.706,28.119,27.5157,7.07398
106.759,50.0294,5.17959,21.6399,7.05391
82.2986,9.11189,11.1584,32.7452,12.3715
39.4033,24.7997,4.79523,16.4404,4.65551
55.325,82.8542,33.3817,27.9112,-0.50759
73.9205,2.41696,13.8593,20.7553,38.8819
109.855,48.6442,3.19451,20.974,7.90213
40.3456,9.80303,10.3571,14.5263,17.756
32.7744,54.8448,22.6256,18.0549,10.8975
45.3949,12.0197,26.8411,19.0608,10.0783
60.9621,29.6759,9.42907,16.7513,0.844498
76.8752,53.1224,6.49437,26.7546,12.524
57.8549,94.2863,27.049,18.992,8.76352
108.005,13.3739,7.1833,30.9087,4.21963
79.0585,22.5855,20.6864,33.9949,4.45558
107.393,29.4468,5.41803,22.0793,14.4365
90.1569,15.7442,4.53181,25.1532,18.6284
76.1746,17.9696,2.63784,14.1788,3.71109
81.3406,52.0697,12.419,18.1297,8.20552
40.0807,8.3744,17.0593,12.0298,3.02552
86.5534,20.4636,11.0699,23.7983,19.0022
67.5639,19.7534,24.5591,29.1253,12.4937
43.5203,42.761,11.3218,18.4592,4.20632
111.493,6.68967,4.15588,18.3385,6.87157
137.839,46.2313,-1.45433,29.3741,13.9823
67.7472,23.8653,11.916,19.0846,8.79976
45.2466,103.268,26.1329,15.8424,15.1357
26.6424,16.1211,33.4917,8.89073,13.5561
89.8721,16.5706,13.818,32.3717,8.18068
37.9402,35.4488,15.6116,9.47912,9.14024
28.5015,55.1862,68.7875,15.7338,6.72348
71.839,47.7209,17.6588,20.3255,6.33185
74.7996,37.9899,4.14553,20.4284,1.05673
9.90434,70.7358,50.9134,9.41298,8.55735
31.2501,41.6437,17.7431,29.1936,3.08499
21.3057,16.4164,29.6541,6.06551,8.34231
56.1008,61.733,20.7035,20.0018,15.1865
22.614,16.2377,33.2476,11.6592,5.51766
149.9,35.6484,5.2874,36.7717,11.2174
96.2416,46.0703,14.7303,18.2458,23.966
44.6703,7.59431,15.1602,4.00788,33.06
59.626,67.5303,11.971,16.5571,-2.2389
