ALJARAFE-O3-AT_IN,ALJARAFE-PM10-AT_IN,ALJARAFE-NO2-AT_IN,ALJARAFE-TMP Media-AT_IN,ALJARAFE-VV-AT_IN
86.6667,5,19.1667,29.8333,17.6667
103.333,5,17.5,32.1667,15.5
126.167,10.8333,14,34.1667,20.5
138.333,16,10.3333,35.5,22.6667
134.333,15.5,8.1667,37.1667,20.6667
133.5,22.5,7.6667,38,20.1667
137.167,30,7,38,18.8333
142.5,30.5,7.1667,38,19.8333
136.5,26.6667,8.1667,37.3333,17.3333
120.333,23.1667,8.1667,35.6667,15.6667
107.333,35.5,12,32.3333,13.8333
107,89.1667,10.8333,29.3333,11
95.6667,50.1667,11.1667,27.6667,14.8333
90.1667,34,12.3333,27,12.5
83.8333,37.8333,16,27,12.6667
86.6667,44,13.6667,26.8333,13.8333
77.8333,24.3333,12.8333,26.1667,8.1667
74,21.1667,15,26,10.1667
59.3333,17.8333,14.6667,25.1667,14.1667
49.1667,13.6667,14.6667,24,14.3333
48,22.1667,17.8333,24,12.5
52.8333,22.1667,18.3333,25.3333,13.8333
60.6667,8,17.5,27.5,14.1667
67.6667,5,18.5,30.1667,13.6667
92.3333,5,10,33.1667,15
107,10.3333,6.3333,35.5,14
116.167,18,5.3333,37.3333,12.5
128.667,33.3333,6,38,14.5
125,28.1667,5,38,15.1667
123.333,24.8333,4.6667,39,17.3333
122.833,41,5,38,15.6667
117.167,43.1667,4,37.5,18.5
106.833,42.3333,4.1667,36.5,16.3333
95,56.1667,5.8333,34.3333,14.5
72.8333,114.5,8.6667,31.6667,17.6667
74.8333,70.1667,10,30.1667,15.3333
72.5,70,12.6667,28.8333,15.6667
70.1667,88.5,13.6667,28,12.6667
74.3333,69.5,11.3333,27.3333,13.1667
74,53,10.6667,27,11.6667
75,39.6667,9.5,26.1667,12
75,43.3333,9.3333,26,11.6667
73.8333,54.6667,9,25.1667,4.3333
63.1667,56.3333,10.3333,24.6667,4.6667
50.6667,43.6667,15.6667,24,7.1667
43.3333,9.5,15.3333,24.6667,13.5
51.8333,5,12.8333,26.5,14.8333
61.8333,5,13.5,28.3333,13.5
86.1667,5.5,10.5,31.1667,11.5
105.5,6.1667,8.1667,34,9.3333
119.333,14,6.3333,35.6667,9.1667
123.5,37.8333,5,36.8333,12.3333
127.833,52.3333,5.1667,36.6667,15.3333
118.833,52,4.8333,37,15.1667
111.333,53.6667,4,37,14.8333
107.667,45.5,4,37,14.5
106.167,90.8333,4.5,35.3333,19.8333
105.333,50.5,6.1667,33.3333,20.8333
100,61.3333,9.3333,31.1667,17.5
87.8333,113.333,8.6667,28.8333,15.1667
79.1667,114.667,9.6667,27.1667,14.1667
69.6667,81.5,11,25.8333,9.5
59.5,137.667,9.3333,24.1667,10.1667
54.8333,124.167,7.1667,23.6667,8.1667
37.6667,76.6667,7.3333,22.6667,5.5
38.1667,56.6667,5.8333,22,4
41,60.1667,5.3333,22,2.8333
32,13.6667,11.1667,22,4.3333
25,22.1667,25.1667,22,3.5
26,69,30,22.5,5
35.8333,48.1667,22.6667,24.6667,7.5
62.1667,6.3333,11.6667,27,10.8333
76.5,5.1667,9.1667,28.6667,13.8333
96.5,8.8333,7.6667,30,15.6667
106.667,6.6667,6.8333,32.1667,17.3333
114.833,9.1667,6.3333,34.1667,17.5
117.667,32.6667,5.5,35,22.1667
113.833,33.5,5,34.8333,25.5
89.3333,10.3333,4.3333,35,23.1667
80.5,8.1667,4.8333,36,25.1667
81.5,18.3333,5.5,35.3333,28
76.6667,65.1667,6.6667,31.8333,30.6667
71.6667,67,8.1667,28.8333,24.6667
69.1667,35.6667,10.1667,26.8333,16.1667
57,29.6667,12.1667,25.5,12.5
42.1667,29.1667,13.3333,24.5,7.3333
30.6667,53.5,13.5,23.6667,5.8333
24.5,88.8333,14.8333,23.1667,5.5
33.1667,21.1667,6.6667,24.1667,7.8333
30.8333,21.8333,7.5,23.6667,9.3333
33.3333,7,7.6667,23,11.3333
28.1667,13.8333,13.3333,22.6667,9.8333
28.1667,6.1667,16.1667,22,11.3333
26.5,5.8333,18.8333,22.8333,12.6667
32.8333,5,16.6667,24,14.6667
41.1667,5,17.1667,25.8333,13.8333
59.1667,6.8333,13.5,28,15
75.1667,6.1667,13.6667,30.1667,11.5
91.8333,9.3333,15,32.1667,12.1667
110,10.8333,12.3333,34,11.3333
118.667,10.1667,9.1667,35.1667,12.5
130.833,16.6667,6.3333,36.6667,12.1667
131.833,19.6667,4.8333,36.6667,15
139,26.5,5.8333,36,13.1667
122,39.1667,5.5,34.8333,16.8333
99.8333,46.8333,6.6667,32.3333,17
83.1667,53.6667,10.3333,29.5,15.6667
73.6667,58.3333,8.6667,27.8333,16.3333
63.1667,55.6667,12,26.1667,7
50.8333,58.8333,15,24.8333,6.8333
45.6667,68.3333,10.6667,23.1667,4.8333
32.3333,79.1667,14,22.6667,3.6667
21.5,53.8333,21.1667,22.6667,4.5
19.8333,46.1667,23.3333,22,5.3333
17.5,25.8333,31.3333,22.6667,8.3333
34.8333,5,27.5,24.3333,12.3333
16,31.1667,48.5,23.5,12.5
32.3333,8.4,41.8333,25,16
36.3333,20.5,45,26.5,20
55.1667,25.8333,39.1667,28.8333,19.5
97,37.5,20.6667,31.5,21.8333
109.167,28.5,21,34.5,16.1667
134.667,32.5,18,37.5,13.6667
158.167,39.6667,12.8333,39.6667,9.5
169.333,27.1667,9,41,10.8333
148,34.3333,5.5,40.1667,16.3333
130,15.5,3.8333,40.3333,15
136.833,26.1667,4.5,40,15
140,30,5.1667,39,18.6667
133.333,49,8.3333,36,15.5
115,42.5,17.8333,33.1667,11.3333
106.167,40.8333,24.3333,32,10.8333
92.8333,41.3333,30.5,31,10.5
95.1667,45,25.8333,29.3333,7.5
90.5,44.6667,26,28,6.8333
96.6667,35.8333,18.6667,27.5,4.3333
70.1667,52.5,20.8333,25.3333,3.1667
45,62.1667,38.3333,24.6667,4
30.5,40.6667,40.5,24.5,8.8333
13.5,31.1667,49.6667,23,4.6667
9.5,47.1667,60.6667,23,7.8333
25,57,40.1667,24,11.3333
37,31,40.5,25.8333,19.6667
55.3333,41.3333,31.1667,28.1667,17.8333
77.3333,35,24.8333,31.3333,18.3333
101.667,39.1667,21.1667,34.5,16.6667
129.167,28.6667,18.1667,37.5,12.6667
137,33.8333,12.3333,39.6667,14.6667
129,39.8333,5.1667,40,19.5
127.167,34.1667,4.8333,41,19.3333
150.167,35.3333,5.5,41.3333,18.6667
123.667,51.8333,5.5,40.1667,21.6667
117,31,6.1667,39.5,22.8333
113,32.8333,9.6667,36.6667,17
98.5,60.3333,19.5,33.8333,11.8333
103.167,44,15.3333,32.8333,15.3333
83.3333,50.3333,18.3333,30.5,12.1667
78.5,45.8333,20,29.5,14.1667
80.8333,45.3333,13.8333,28.6667,6.6667
66.6667,42.1667,15,27.6667,6.5
42,74,22.3333,24.6667,6.1667
29,125.167,25.3333,22.5,4.6667
39.3333,53.3333,19.3333,22.5,4
46.3333,37.6667,16.5,23.1667,4.5
20,58,37,22.8333,4.1667
8.1667,110,55.6667,23.6667,5.5
30.6667,62.6667,57.5,27,12.1667
58.8333,48,43.6667,29.8333,11.5
71.5,53.6667,41,32.6667,11
100,79.5,25.6667,35.5,11.3333
113.667,55.8333,21.8333,38.1667,11.3333
135,37.3333,16.6667,40,9
154,39.8333,13.6667,40.5,12
136,44,6.5,41.3333,16.6667
140.5,39.6667,5.5,41,19
142.167,49.6667,6.1667,40.8333,17
138.667,48.8333,6.3333,38.6667,16.3333
84.5,50.5,12.3333,37,12
43,28.6667,26.5,35,14.5
47.6667,38.3333,19.1667,33.6667,14.8333
52.6667,27.5,15.3333,33,15.3333
56.1667,16.3333,15.1667,31.8333,11.1667
55.8333,11,13.5,30.6667,10.3333
53.3333,15.1667,14,29.6667,8.6667
55.5,20.8333,11.1667,28.6667,6.8333
42,27.8333,19.6667,27.3333,4.3333
27.1667,39.5,30.3333,26.1667,5
38.8333,34,22.6667,25.6667,5.3333
55.6667,8.1667,16.3333,27,6.6667
38,36.8333,24.8333,26.3333,4
28.5,64.8333,32.5,28.6667,4.3333
60.6667,33.6667,30,31.6667,8
91.1667,15.6667,14.8333,33.6667,8.6667
109.5,17.1667,11.1667,36.3333,9.8333
120.667,27,10,36.6667,15.5
108.5,35.5,5.5,37.1667,16.3333
107.667,27.3333,4.6667,38.1667,17.3333
107.5,23.3333,4.3333,38.6667,20
121.5,15,4.3333,38.1667,21.3333
111.167,37.5,4.8333,36.6667,22.3333
97,27.8333,4.5,34.5,23
106.167,26,7.5,32.6667,21.6667
89.6667,32,10.8333,29.1667,13.1667
75.1667,56.5,7.8333,26,12.3333
64.3333,133,10.6667,24,8.6667
62.6667,68.5,9.3333,23,6.3333
65.1667,17.6667,10.1667,23,5
62.3333,30.8333,12,23,4.1667
60.5,35,11.8333,23,5.3333
54.8333,74.5,11.8333,22,8.8333
64,59.5,8.3333,22.6667,15.8333
61.1667,154.5,10.1667,22.3333,15.3333
55.6667,151.667,11.1667,23,14.6667
53,164.833,10.6667,23.5,10.3333
58.3333,45.3333,9,25.5,12.1667
71.1667,5,6.6667,27.1667,13
85.1667,5,5.3333,29.8333,13.8333
90.5,5.8333,4.6667,31.3333,14.6667
93.1667,14.1667,4.3333,33,14.8333
99.1667,14,3.6667,34.3333,18.1667
101.667,26,3.8333,36,14
102.5,49.3333,4,36,15.1667
102.167,48.1667,3.8333,36.6667,16.6667
95.5,92.6667,3.8333,35.6667,20.6667
106,11.1667,4,34.5,26.1667
99,58.3333,5.1667,32.6667,23.6667
88,64.6667,7.8333,30.5,16.5
86.6667,78.5,7,29.1667,17.6667
83.8333,64.6667,9.8333,28,14.5
76.5,65,10.8333,26.3333,9.6667
65.3333,118,10.8333,25.1667,10
52.6667,130.333,8,23.6667,9
45.1667,112.167,6.6667,23,7.5
43,120.5,6.1667,22.6667,7
48.6667,87,7.3333,23,6.6667
56.1667,71.6667,12.5,23,9.5
51.6667,115,22.3333,23.1667,9
68.5033,38.8267,27.126,24.3333,8.8333
47.45,33.005,20.2067,26.6667,6.6667
47.6,50.9617,43.6,29,8.6667
76.3333,15,36.1667,30.8333,10.3333
90.8333,41.3333,37.1667,32.3333,11.5
116.333,47.8333,25.6667,34.8333,11.3333
144.5,45.6667,20.3333,36.5,13.3333
159.333,34.3333,15.8333,37.8333,14
157.167,28.6667,11.5,39.1667,13.5
151.667,43.8333,9.1667,39.1667,13.5
148.5,49.3333,10.6667,39.1667,13
143,48.1667,12.5,39,12.1667
119.333,54.3333,28.6667,37,9.5
95.1667,157.167,12.5,33.1667,16.5
107.167,96.8333,6.6667,30.3333,19.8333
105,21,7.1667,29.1667,15.6667
93.1667,63.3333,8.3333,28,16.3333
89.1667,27.3333,10.3333,27.1667,13.5
86.5,46.3333,8.1667,26.3333,11.8333
68.3333,92.8333,8.5,24.6667,7.6667
51.8333,165.333,8.8333,24,4.5
53.3333,113,9.5,24,6.1667
67.3333,28.1667,13.8333,24.6667,7.1667
42.6667,37,34.6667,24.1667,7
24,47.6667,54.6667,25.1667,6.3333
41,5,36,27.1667,13.6667
48.1667,12.8333,33.6667,28,12
65.1667,8.1667,30.5,31.3333,8.6667
85.1667,51.8333,23.8333,31.5,13.8333
107.4,6.8,6.8,33.8,15
110.833,28.8333,4.8333,34.3333,14
117.5,35.5,5,35.5,8.3333
121.5,20.3333,5,36.8333,11.8333
130.167,42.6667,5.5,36.5,9
129,47.5,6,36,8.8333
104.833,65.3333,6.1667,33.8333,14.8333
85.1667,54.5,7.5,30.6667,21.6667
84.8333,29.6667,7.5,29.1667,19.8333
87,35.5,6.6667,28.5,16.6667
79,39.6667,9.1667,28,12.3333
77.8333,101.333,10.8333,27.1667,13.5
78.3333,150.833,11,26.5,12.6667
78.1667,56.8333,10,26,10.3333
76.1667,52,9,25.8333,13.1667
79.6667,35.3333,7.3333,25,14.6667
80.5,25.5,7.8333,25,14.8333
72.1667,18.6667,13,24,11.3333
60.1667,43.8333,25,24,8
43.3333,53.6667,46.3333,24.6667,7.6667
64.6667,15.6667,28.1667,27,7.5
88.5,5,7.1667,28,11.6667
95,14.6667,5.3333,29.5,12.5
100.667,27.8333,5.1667,30.5,17.5
101.833,22.5,4.1667,32,17.8333
109.5,33,4,32.3333,21
111.333,54,4,32.5,22.3333
104.833,78.3333,3,31.8333,26.3333
97.1667,95.8333,3.1667,30.6667,32.5
97.3333,60.6667,3.6667,29.8333,33.3333
90.3333,102.5,3.6667,28.1667,31.6667
83.8333,181.333,4.8333,26.1667,31.6667
79.6667,131.167,4.8333,25,28
77,66.3333,5,25,19.3333
77.5,58.5,4.1667,24.1667,17.5
79.1667,35.6667,3.8333,24,17.5
76.1667,17.5,3.3333,24,15.1667
67.8333,85,3.3333,23.1667,14.3333
59.8333,87.6667,3.3333,22.5,12.5
50.1667,23.6667,4.3333,22,7.3333
41,26.8333,6,21.1667,5.6667
32,48.1667,7.6667,20.6667,3.8333
21.8333,37,15.1667,20,4.1667
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
52.1667,7.1667,10.5,25.3333,9.5
65.8333,16.8333,11,27.6667,8.6667
82.8333,67.1667,11.6667,29.6667,10.1667
101.333,34.8333,11.6667,31.8333,11.6667
119.167,39,11.1667,32.8333,13.1667
124.667,31.8333,8.1667,33.1667,11
125.667,43.8333,6.3333,33.3333,12.1667
118.833,45.5,5,33.5,19
102.333,48.5,4.1667,32.1667,22.6667
90.1667,25.1667,5.3333,30.6667,27.1667
79,35.5,7.3333,28.8333,21.6667
68.5,52.1667,8,26.8333,21.8333
66.6667,41.8333,8.6667,26,20.6667
62.5,12.8333,12.8333,25,16.6667
44.8333,61.3333,14.8333,23.6667,9
38.1667,220.833,7.1667,21.5,9.5
40.8333,26.5,7.6667,21.5,7
40.8333,50.3333,6.6667,21.1667,3.5
36,48.3333,8.5,21,3.8333
35.8333,22.5,9.6667,21,3.1667
29,28.8333,12.6667,21,4.5
4.8333,25.3333,49.1667,21,5.6667
4.6667,26.6667,58.3333,21.8333,3.5
14.3333,9,61,25.1667,5.8333
28,5,54.1667,26.5,10
41.5,10.8333,54.8333,29,9.6667
64.8333,22,47.1667,31.6667,10.6667
84.6667,22.8333,44.8333,33.8333,11.6667
116.667,24.6667,25.3333,35.8333,12.8333
139.167,28,14.8333,36.6667,15.6667
148.5,32.8333,10.8333,36.8333,16.6667
146,29.5,8.1667,37.1667,13.6667
141.833,23.5,8.3333,37.5,9.5
139.5,40.3333,9.1667,36.3333,10.5
123.167,92.5,8,32,23.6667
112.333,137.833,7,28.1667,25.8333
114.333,23.8333,6.8333,27,21.6667
108.667,38.5,7.1667,26,21
98,32.6667,8.5,25.5,15.1667
93.3333,112,7,24.3333,12
82.1667,96.6667,7.6667,23.6667,8.5
69,77.5,8,23,10.1667
45.3333,75.3333,9.6667,22.3333,5.1667
47.8333,80.8333,11.8333,22,4.3333
72.5,9.8333,9.5,22.6667,7.5
51.1667,14.8333,23.8333,22.8333,7.5
48.1667,50.6667,27.5,22.5,11.6667
61.6667,5,22.3333,24.8333,14.1667
72.6667,5,17.8333,26.8333,13.8333
86.6667,5,12.8333,29,16.3333
102,5,10.3333,31.1667,14.8333
116.333,10.1667,9.1667,33.3333,15
127.167,17.1667,10.1667,35,15
133.5,7.6667,8.1667,36.5,13.5
133.167,31,5.8333,37.1667,14.6667
131.333,29,4.8333,37.3333,16
129,22.8333,4.5,38,12.6667
126.5,26.1667,5.1667,37.1667,8
114,70.3333,8,33.5,14.8333
113,87.1667,6,29.3333,30.6667
106.833,29.6667,5.8333,28.1667,21
104.167,36.6667,5.3333,27,18
100.667,18,6,26.3333,15.5
98.3333,35.1667,5.8333,25.5,13.5
93,40.6667,7,24.6667,11.6667
86,64.6667,6.8333,24,12.6667
93.5,16.1667,5.3333,24,12.8333
92.3333,23.5,7.1667,23.8333,7
75,52.8333,12.6667,23,7.1667
70.8333,25.1667,15.1667,23,7
70.6667,44.1667,15.1667,23.6667,8
63.1667,5,22.6667,25.6667,10.8333
70.6667,5,20.5,27.3333,13.3333
91.5,8.3333,13,30,11.6667
112,7.6667,8.1667,32.1667,13.3333
118.667,13.5,8.6667,35.1667,11.8333
119.333,21.6667,6,37.1667,13.5
123.5,23.1667,4.8333,37.3333,15
124,36,4.3333,37.1667,17.5
111.667,24.5,3.1667,37,17.5
107.333,14.6667,3,37,15.8333
110.167,38.5,4.6667,35.5,20.6667
110.667,54.6667,6.3333,32.1667,23.6667
102.833,45.8333,8.6667,29.5,20.8333
96.3333,34.1667,11,28.1667,22.3333
83.3333,37.3333,11,26.1667,12.1667
61.5,61.1667,9.8333,23.6667,9.3333
73.3333,77.3333,6.5,23,11.8333
75.6667,49.5,5.5,22.3333,11
75.8333,23.6667,4.6667,22.3333,13
85.5,8.1667,4.6667,22.8333,12.3333
92.3333,6.5,5.8333,22.8333,10.3333
84.1667,26.5,14.3333,22.5,5.1667
63.5,40.1667,26,21.1667,3.8333
45.6667,135.167,49.3333,22,2.6667
77.8333,40.6667,20.3333,25,7.3333
94.8333,24.8333,10.8333,25.6667,15
111,14.8333,5.8333,27.6667,20.1667
108.5,26.6667,5.3333,29.1667,21.6667
110.667,39.8333,5.8333,30.6667,22
108.667,35.3333,4.8333,31.8333,26.3333
114.333,15.3333,4.1667,32.3333,29.3333
115.333,15.3333,4,32.8333,29.8333
108.167,34.3333,4.3333,32.8333,28.1667
98.5,16.8333,4.5,32.5,28.1667
93.8333,32.8333,4.8333,30.6667,26.8333
87.1667,39.6667,6.1667,28,25.6667
83.1667,89.3333,5.8333,25.5,23.3333
77.1667,52,6.8333,23.8333,19.3333
68.1667,33.3333,6.3333,22.6667,14
57.8333,109,5.6667,21.8333,14.1667
46.5,129.333,5.6667,21,10
43.6667,52,4.6667,20.3333,11
34.8333,23.5,4.8333,20,6.1667
32.1667,9.1667,6.6667,19,6.5
34.3333,5,8.6667,19.8333,11.1667
33.1667,5,12.6667,20,14.3333
26.6667,12,25,20,15.3333
30.6667,23.6667,23.3333,20.3333,13.6667
39.5,25.8333,14.5,21.3333,20.3333
52.3333,10.8333,9.3333,22.8333,20.5
67.1667,5,5.6667,24.6667,24.5
72.1667,5,4.8333,26.3333,27.6667
76.5,26.6667,4.6667,27.3333,28.5
79,17.6667,4.8333,28.3333,32.1667
81.8333,24.1667,4.5,29,32.6667
84.3333,23.5,4.5,29.1667,33.3333
88.8333,42.6667,4.6667,28.3333,31.6667
83.5,50.6667,4,27.5,33.5
76.3333,40.8333,4.3333,25.8333,32
71.5,82,4.8333,24.3333,30.8333
66,92.5,5.5,24,25
60,49.3333,5.8333,23.8333,18.1667
60.6667,8,6.5,23.8333,20.5
61.6667,22.3333,4.8333,22.5,24
63.3333,33.8333,4.3333,21.5,22.1667
60.3333,26.5,4.5,20.8333,17.5
59,28.8333,4,20,15.5
57,28.6667,4.1667,19.5,13.3333
51.1667,27.6667,4.8333,18.6667,12.5
45.5,28.3333,8.3333,18,11.8333
35.1667,36,19.8333,17.8333,11.3333
30.3333,28.3333,27.3333,18,15.3333
49.3333,5,16.8333,19.5,19.5
64.3333,5,7.3333,21,20.3333
68.5,5.1667,7.3333,22.6667,19.3333
75.5,5.5,5.6667,24.8333,19
80.5,14.8333,4.8333,26.5,19
81,15.8333,4.6667,27.6667,19.8333
83.1667,9.1667,4,29.1667,19.1667
84.5,9.1667,3.6667,29.8333,16.6667
86,16,3.6667,30.1667,17.5
87.3333,9.6667,4.6667,30.1667,16
84.3333,14.8333,6.6667,30,15.8333
74.1667,33.3333,19.1667,28,10.8333
47.6667,67.3333,38.8333,25.1667,7.8333
32.8333,54.3333,48.5,24,7.6667
43.3333,28.5,36.6667,24,7.6667
37.1667,106.167,28.6667,21.3333,9.1667
71.3333,6.6667,7,23,16.3333
72.1667,18.3333,5.5,23,16.3333
70,15.8333,5.8333,22.1667,20.3333
64,17.5,9.1667,22,20.3333
62.8333,18.3333,8.8333,21,19.5
56.8333,19.1667,13.5,21,17.5
46.8333,20.6667,22.3333,20.1667,15.5
42,45,29.5,20.3333,16.1667
44,21,29.8333,22.1667,15.5
56.3333,20.8333,23.6667,23.6667,18.3333
73.5,38.3333,18.5,25.6667,19.5
81.8333,74.5,12.1667,28.5,19.3333
93,70.8333,9.8333,30,24
99,48.6667,7,31.1667,26.3333
101.833,23.1667,7.5,32.6667,23.5
109.5,26.8333,8.5,33.3333,21
108.833,28.3333,7.8333,33.6667,20.1667
109.5,18.6667,8.1667,33.6667,17
106.5,22.6667,12.5,33,11.1667
90.1667,51.6667,24.5,30.5,5
62,57.5,55,29,5.3333
20.5,38,114.833,27.8333,6.5
55,75.3333,55,26.8333,7.1667
34.6667,34.5,64.5,25.5,9.1667
20.6667,53.6667,71.1667,23.3333,6.3333
23,55.5,59.5,22.1667,7.5
38.1667,47.8333,27.8333,21,4
29.5,40,35.1667,20.8333,9
42.5,39.3333,18.6667,20.3333,8.8333
39.1667,31,25.1667,19.8333,8.8333
22.8333,40.6667,48.3333,19.5,10.8333
25.5,66.5,52.8333,20,10.3333
32.6667,52.6667,53,22.5,15.3333
47.6667,55.3333,41.1667,24.6667,15.5
73.5,43.8333,27,28.1667,16
94.8333,32.1667,15,31.3333,16.3333
104.5,30,11.3333,33.8333,17.3333
108.5,29,10.3333,34.5,18.5
112.5,30.3333,9.5,36,15.5
112.667,28,6.8333,36.1667,18.5
105.833,33.6667,7,35.6667,24.1667
101,27.6667,7.5,34.8333,24.6667
93.1667,26,12.5,33.6667,22.8333
82.1667,38.5,20.6667,31.6667,18.6667
86.3333,65.6667,10.1667,28.3333,17.1667
73.6667,38.6667,11.3333,26.1667,12.3333
66.6667,37,13.1667,24.5,11.3333
72,24.3333,10.3333,23.8333,10.6667
67.8333,27,18.1667,23.1667,9.3333
60,27.1667,21.6667,23,7
52,20.5,16.5,22.3333,10.8333
54.5,23.8333,11.8333,21.3333,10.6667
55.6667,31,10.1667,20.5,9.5
54.1667,24,13.3333,20,11.8333
39,26.3333,26.3333,20,9
46.3333,39,21.3333,20.3333,13.1667
46.5,7.3333,22.3333,21.8333,16.3333
60.1667,14,15.5,24.5,19.1667
72.6667,9.5,12.1667,27.8333,16.6667
80.8333,12.8333,12,30.5,18
90,10.3333,9.1667,33,15.6667
98,16.5,7.5,34.6667,14.3333
111.333,30.3333,5.8333,34.5,15.6667
113.5,28.1667,5.1667,35,14.6667
108.667,31,4.1667,35,13.5
97,17.8333,3,34.5,12.1667
94,20.3333,3.8333,34,7
81.8333,43.1667,7.8333,30.8333,7.6667
85.3333,57.6667,13,28.1667,19.5
82.5,54.6667,9.6667,26.3333,20.6667
79.8333,70.1667,7.8333,25,21.6667
76.6667,69.6667,7.5,24.1667,18
72.6667,82,7.3333,23.1667,14
70.5,54.6667,9.6667,23,10
71,14.5,13.5,22.8333,8
76.8333,7.8333,10.3333,22.6667,6.3333
67.8333,37.5,14,22,8
64.6667,7.1667,15.5,22,10.8333
45.5,33.3333,16.6667,21.1667,14.3333
42.6667,11.8333,15.3333,21.3333,15.6667
48,7.5,15.1667,23.3333,15.5
58.8333,5.1667,9.8333,25.6667,17.3333
68,5.6667,7.8333,28.3333,16
73.8333,5.6667,9.5,30.8333,14
85.8333,7.3333,9.1667,33.5,13.8333
94.5,10.5,6.5,35.3333,12
103.5,24.8333,7.1667,35.8333,13.5
94.6667,30.3333,3.8333,34.8333,22.3333
90.5,32,3.1667,34.3333,21.1667
89,18.5,3.8333,34.3333,23.1667
90,65,5,31.5,28.6667
84.6667,88.5,6.3333,28.6667,29.5
83.1667,69,6.8333,26.8333,30.6667
76.3333,89.3333,9.6667,25.6667,25
68,105.833,12.3333,24.8333,20.5
64.1667,145.833,10.5,24,19.6667
61.1667,76.3333,9.5,23.6667,16.6667
59,40.3333,9,23,9.6667
58.8333,15,9.1667,23,8
61,16.5,7.1667,22.1667,6.3333
65,53,7.8333,22.5,9.1667
57,27.6667,15.3333,22.3333,10.3333
26.5,54.6667,43.6667,22,12
18.3333,41.8333,49,22,17.1667
20.8333,5,46.5,23.3333,14.6667
32,18.8333,36.3333,24.5,14.8333
46,12.6667,30.3333,27.3333,12.3333
59.3333,35,26,31.1667,13.5
76.3333,16.3333,16.1667,34,14.3333
81.8333,37.1667,17.8333,35.6667,12.8333
87.8333,28.8333,16.5,37.3333,11.8333
92.8333,39.1667,15.5,37.1667,9.6667
95.6667,31.8333,12.6667,37.8333,8.6667
96.5,33.8333,9.8333,37.5,9.5
91.5,49.6667,9.6667,35.1667,14.5
73.8333,67,30.1667,32.1667,8.8333
54,70.1667,38.1667,29.8333,13
68,86.3333,14.3333,27.6667,17.6667
64.6667,45.3333,17.6667,26.8333,19.1667
66,38.6667,17.3333,26,16.5
65.6667,53.3333,14.1667,25.1667,12.3333
65.1667,46.5,11.1667,24.1667,7.8333
59,45.1667,10.8333,22.6667,7.8333
58.5,44.8333,11.3333,22,7.3333
53.3333,40,12.1667,21.1667,5.1667
23.5,48.1667,29.6667,20,8.1667
5.1667,32.8333,44.3333,19.6667,5.3333
4.1667,67.1667,50.3333,19.6667,5.8333
7.5,17,67.1667,22.6667,11
67.3133,44.6983,18.025,24.5,16.1667
85.075,37.66,15.4967,27.5,13.5
69.3333,69.8333,54.3333,30.8333,11.1667
93.8333,85.5,51,34,10.8333
114.333,73.1667,47.3333,36.3333,12.3333
136.667,54,38.1667,38.8333,9.6667
147.5,53.3333,27.8333,39.8333,9.1667
141.833,47,20.3333,39.3333,10.5
139.833,39.6667,13.1667,38.3333,12
122,57.5,12.1667,35.8333,14.5
103.833,99,21.1667,32.5,14.5
100.333,122.333,30.6667,30.5,17.3333
122.167,29.6667,19.3333,30,17.3333
63.1667,140.167,17.3333,26.1667,10
51,160.167,13.8333,24,7.8333
58.6667,143.667,10.1667,24,6.8333
51.1667,63.6667,10,23.5,7.3333
59.3333,107,7.6667,23,11.8333
62,10.8333,8.6667,23,14
62.3333,12.3333,8.8333,23,10.8333
66.1667,7.6667,9.6667,23,11.8333
60.6667,8.8333,22.5,23,9.1667
31.3333,48,64.5,23,7.3333
51.6667,44.5,46.3333,25.1667,9.1667
80.1667,13.5,17.8333,27.3333,7.3333
71.8333,10.3333,34.3333,29.6667,9.6667
75.8333,33,47.8333,31.3333,11.1667
85.5,52.8333,48.5,33.1667,11
122.5,85.5,30.1667,34.6667,11.5
146.5,61.8333,11.3333,35,21.1667
137,52.5,6.5,35,22.5
124.667,81.3333,7.6667,34,34
123,147.333,10.5,31.5,34
115.333,71.3333,14,30.8333,22.1667
103.5,51.3333,22,30,15.6667
81.1667,41.3333,31.1667,29.1667,13.1667
66.6667,58.3333,37.8333,28.1667,9.8333
66.6667,61.1667,20.1667,27.1667,11.5
62.3333,58,17.3333,26.6667,8.5
73,57.8333,14.6667,27,10.6667
52.1667,77.5,13.1667,25.5,6.8333
46.8333,139,9.8333,24,13.5
62.6667,103,8.5,23.6667,11.6667
67.1667,40.3333,7.5,22.8333,16
47,129.333,9.6667,21.1667,6.6667
30.1667,37.3333,22.6667,21,5.1667
20.3333,15.3333,52.5,21.5,4.8333
30.5,158.5,44,22.5,6.8333
48,5,29.8333,23.8333,7.5
33,31.8333,54.6667,24.5,6.8333
51.5,72.1667,40.1667,25.3333,11
78.6667,5,19.8333,27.3333,7.6667
97.5,5,14.1667,29.1667,9.8333
113,7,7.3333,30.1667,13
107.5,25.6667,5.5,30.6667,16
124.167,49.1667,6.5,30.5,17.5
118.667,41.6667,6.3333,30.8333,20.1667
87,82.1667,4.8333,28.5,23.8333
87,129.167,7.5,26,23
84.5,112.833,7.8333,24.3333,23.3333
77.8333,78,8.5,23.3333,15.8333
71.1667,88.5,7.3333,22.5,6.5
68.5,61.8333,6.6667,22,10.5
